RFDI,id,DPDD,DpRVIVV,VH,VV,B11,B11_contrast,B11_corr,B11_diss,B11_ent,B11_var,B12,B2,B3,B4,B8,EVI,GCI,MSAVI,NDMI,NDVI,SAVI,Slope,elevation,fhd_normal,N_efectivo_estratos,month,time,year,lon,lat
0.1235680015666307,379,0.114486022523176,0.9136826497194837,0.0369830608325136,0.1249246249219135,1517.0,1250428829545.4543,0.7311961281487928,726347.7272727274,4.770975363485695,2333292684906.9844,618.5,211.0,335.5,196.0,3475.5,0.6314182095819814,9.359165424739196,0.5976680228587905,0.3922884464263916,0.8932316303253174,0.5703448275862069,8.29063892364502,401,3.311413,9.927379883896243,8,2019-08-01 08:00:00,2019,-77.45461951350056,-1.111665984827475
0.2368031011287196,380,0.2771186287213291,0.3956726931562486,0.0387665190984102,0.3531384040255276,1274.5,2392942948863.636,0.8015284633683154,927894.3181818182,4.770975363485693,5993794994311.727,567.0,185.0,305.5,153.0,2355.5,0.510376001643723,6.710310965630114,0.4184793414710215,0.2977961301803589,0.8780147433280945,0.4783055198973043,9.462535858154297,341,3.169602,8.997985237697002,8,2019-08-01 08:00:00,2019,-77.45461951350056,-1.0965742880542635
0.2865744507729861,381,0.2627814620430515,0.753069493052748,0.0699656359087486,0.3016634716527655,1595.5,1155975113636.3635,0.6734134819439569,707254.5454545454,4.770975363485692,1757117396213.7656,707.5,242.5,395.0,236.5,3042.0,0.6075530502703015,6.70126582278481,0.5115609048674461,0.3119137585163116,0.8557267189025879,0.548835592631213,5.39288854598999,365,3.307939,9.903503578126315,8,2019-08-01 08:00:00,2019,-77.45461951350056,-1.0868724829857754
0.2129781593233177,382,0.2421592256550164,0.5062722335091331,0.0433451125413771,0.2991197486337138,1590.5,397807352272.72736,0.770221417842188,508222.72727272735,5.342821787447658,861266479881.3594,633.5,232.5,446.5,214.0,4012.5,0.6810256410256411,7.98656215005599,0.6720087242663313,0.4322684407234192,0.8987341523170471,0.6033039647577093,4.1413164138793945,526,3.265157,9.61413458890284,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.15801905348804
0.3064808520280987,383,0.427556060707611,0.7809114006799297,0.1180456089234877,0.4866099708040302,1456.0,221463028409.0909,0.7188339093747839,310262.5,5.05476417443917,399760878449.1719,627.0,274.0,498.0,292.0,3044.0,0.555858310626703,5.112449799196788,0.4934991154724709,0.3528888821601867,0.824940025806427,0.5075829383886256,9.05998706817627,585,3.27572,9.684784854423208,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.1493952267604897
0.243312101910828,384,0.1763587113037146,0.9424639409924744,0.0587647193132359,0.1906441620551185,1395.5,493404051136.3635,0.7546327669662798,496796.5909090909,5.09549427074785,999527745499.75,585.0,178.5,351.0,147.0,2629.5,0.5629959821696284,6.491452991452992,0.4703876946700072,0.3065838515758514,0.8941112756729126,0.5208988348437211,9.59279727935791,586,3.125629,8.727866290644469,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.13538150832823
0.2285566357935914,385,0.251607591026741,0.5683300440353369,0.0505567748367158,0.3052700927893244,1524.5,1026312346590.9092,0.62237408828717,657923.8636363636,4.770975363485692,1354769047663.9062,630.0,216.0,390.5,210.0,3400.5,0.6169228416303433,7.708066581306019,0.580080766243388,0.3809137046337127,0.8836725950241089,0.5597895223777032,4.627687931060791,594,2.783391,6.884686683621926,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.1262186924302071
0.2680171184022824,386,0.1211219974762262,0.563394971431749,0.0241263151915212,0.1471660563410776,1227.0,1153004028409.0908,0.6917441358157567,725760.2272727273,4.753402684345722,1881631632596.8984,551.5,188.5,268.5,151.0,2292.0,0.4957913332640549,7.536312849162011,0.4074351168943385,0.3026427924633026,0.876381516456604,0.4654634146341463,11.178858757019045,402,3.18673,9.10544799091709,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.1119354794127077
0.1701832131754745,387,0.083753692366981,0.5483155668997896,0.016236392625556,0.1022092150186525,1355.0,1475007431818.1816,0.6695131575822528,771286.3636363635,4.751441215669913,2220730019039.242,568.5,186.0,336.5,179.5,2489.0,0.5272265343682483,6.396731054977712,0.4343348875033977,0.295005202293396,0.8654674887657166,0.494496216148602,3.819125175476074,358,3.120649,8.69779074335217,8,2019-08-01 08:00:00,2019,-77.45435001891532,-1.0874114721562478
0.1791932241091671,388,0.0734649841629751,0.7876559611732555,0.0204584138679757,0.0834367630948283,1316.5,488235096590.90894,0.831801104838291,559346.590909091,5.345972456450203,1460252358227.25,543.0,204.0,393.5,165.0,3674.5,0.5997788833609728,8.337992376111817,0.6425733615957404,0.4724504053592682,0.9140512943267822,0.5445745697896749,18.4354305267334,524,3.29176,9.793061875712299,8,2019-08-01 08:00:00,2019,-77.45408052433008,-1.1585580426585125
0.2722883449359982,389,0.3192341221889185,0.5597488441506204,0.063176784491034,0.3882884406808043,1439.5,366499499999.9999,0.7513484974484708,392945.4545454545,5.067768383525452,736543187675.6406,576.0,192.0,356.0,165.0,2901.0,0.6127127204911026,7.148876404494382,0.5125067544049388,0.3367123603820801,0.8923678994178772,0.5576379066478075,13.910700798034668,579,3.306019,9.89033234017346,8,2019-08-01 08:00:00,2019,-77.45408052433008,-1.1493952267604897
0.3857223796033994,390,0.1719090093383805,0.589772140396642,0.0358457686619948,0.207270283838466,1271.5,463166034090.9091,0.61453785910735,439195.4545454545,4.771361497660229,598479257326.9844,517.0,218.5,344.0,180.5,2625.5,0.5056051720922522,6.632267441860465,0.4584406405583674,0.3474467396736145,0.8713471293449402,0.4691706191513908,1.854677677154541,363,3.285387,9.749897148655764,8,2019-08-01 08:00:00,2019,-77.45408052433008,-1.1030421580999246
0.291232101820753,391,0.2602522054331536,0.6203831989736683,0.0570833500831528,0.3109688484779219,1132.5,1204140772727.2727,0.6800881838126305,681995.4545454546,4.770975363485691,1881341588212.8125,469.0,175.5,323.0,147.0,2346.0,0.4957594766925982,6.263157894736842,0.4186298115327966,0.3488572537899017,0.8820697665214539,0.4682323133892029,16.271257400512695,352,3.250272,9.51545075625393,8,2019-08-01 08:00:00,2019,-77.45408052433008,-1.087950461326713
0.3150320588933745,392,0.1597339594847417,0.8413570733616751,0.0475152057101752,0.178382726164701,1244.5,441769352272.7271,0.8572955520133179,525784.0909090907,5.345972456450203,1559976924328.75,480.0,166.0,255.5,123.5,2188.0,0.5125000000000001,7.563600782778865,0.3966611479501424,0.2748725414276123,0.8931429982185364,0.4814946619217082,22.84468460083008,532,3.284552,9.74425575641416,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.1590970318289848
0.1824028535913095,393,0.215434351630639,0.5877084390712114,0.0447643092556337,0.2599058726214703,1542.0,406743863636.3637,0.6844538564260952,419775.0,5.085727196839961,654202481361.0078,626.0,187.5,324.5,168.5,2953.0,0.6372577048430441,8.10015408320493,0.5203416577006619,0.313904345035553,0.8920390605926514,0.5777604976671852,12.41933250427246,572,3.28111,9.721035498902616,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.149934215930962
0.1506016302238323,394,0.1670109713002547,0.5377669979225613,0.0317536866587391,0.2044354940191848,1305.5,284490994318.1819,0.7406623106938438,378694.31818181823,5.098644939750395,547023608469.77344,549.0,195.5,337.0,170.5,2703.5,0.5720175212574078,7.022255192878337,0.4756652150178092,0.3487153947353363,0.881350040435791,0.5261942384830436,4.140804290771484,573,3.313935,9.944749284767544,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.1359204974986952
0.2665049034475786,395,0.0827087563099749,0.6652454647817798,0.019453082086352,0.0975147628142258,1372.0,613408511363.6364,0.6365274177611455,494329.5454545455,4.770975363485693,836617030552.6328,569.5,158.5,282.5,120.0,2577.0,0.585866999861169,8.122123893805309,0.470107771315009,0.3051405549049377,0.9110122323036194,0.5407615328288992,15.46476936340332,408,3.328104,10.042899869771263,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.11247446858318
0.2354150065008597,396,0.0382925746152922,0.9628523690383572,0.0130355475176758,0.0411183308414542,1314.5,391919840909.0909,0.6419114586557279,392204.5454545454,4.712734415970381,550225242401.8594,540.5,186.0,310.0,156.5,2675.0,0.5415690866510539,7.629032258064516,0.475342080374329,0.3410201668739319,0.8894578814506531,0.503251829153899,19.90143585205078,376,3.288894,9.773626683457907,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.103581147270397
0.2664848543878445,397,0.1741770034907645,1.3398072992971175,0.0825064993207371,0.163816981269408,1688.0,1118037215909.0908,0.6201238705417649,669847.7272727273,4.763169758253611,1499918198894.6562,710.5,236.0,388.0,199.5,3446.0,0.652445109780439,7.881443298969073,0.5915206448562031,0.3424230515956878,0.8905500173568726,0.5795590157413195,11.06883144378662,347,2.868127,7.301166599505739,8,2019-08-01 08:00:00,2019,-77.45381102974484,-1.0973827718099685
0.338500506585613,398,0.2261378522744226,0.5202440476268005,0.041594450342939,0.278212767309473,1379.0,417335488636.3635,0.6404205190470091,462954.5454545457,5.098644939750396,587952608876.4922,595.0,181.0,312.5,173.0,2236.0,0.5304029743343728,6.1552,0.3904379373337954,0.237067773938179,0.8563719391822815,0.497562347646728,8.730912208557129,568,3.144015,8.839807787239161,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.1364594866691675
0.2808175236000366,399,0.0685794489264688,1.0237374839158742,0.024822047518237,0.0721639392536481,1176.5,770355511363.6362,0.694690129030127,543172.7272727274,4.823032469301969,1263856784447.336,486.5,155.5,285.5,150.5,2241.5,0.4969510342172971,6.851138353765323,0.3982769840873595,0.3115857243537903,0.8741638660430908,0.4745292752127934,11.067538261413574,424,2.908368,7.507684374117258,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.1130134577536523
0.3183848157796799,400,0.0851683091718296,0.6952773230569367,0.0209358740383275,0.0995103038768587,1137.0,534749585227.2728,0.7558768196557792,459717.0454545455,4.689734532251802,1094688918748.7032,473.5,186.5,305.5,163.0,2194.5,0.4773175542406311,6.183306055646481,0.3858210107020075,0.3174245953559875,0.861717939376831,0.4522622950819672,18.798133850097656,393,3.075791,8.431509843896265,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.1038506418556295
0.1987536587668775,401,0.1457001036594394,0.8417331058491854,0.043360000228683,0.1626910624056619,1587.0,531419710227.2726,0.797889738739823,578682.9545454546,5.336520449442567,1333361300592.961,682.0,247.5,457.5,245.0,3624.5,0.6511261556926653,6.922404371584699,0.6018353371354559,0.3909623026847839,0.8733686804771423,0.5811202856505244,3.340536594390869,535,3.284237,9.74212841459364,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.1593665264142174
0.3355525293791295,402,0.2696358276497147,0.928857279200475,0.0885485784853504,0.2927740658785704,1464.5,277972750000.00006,0.6453756905716495,376965.9090909091,5.095494270747851,396294866929.22656,606.5,169.5,299.5,151.0,2610.0,0.5602687862990346,7.714524207011687,0.465498730967192,0.2811387777328491,0.8906193375587463,0.5215906993910315,10.260236740112305,560,3.189839,9.125091340079251,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.1504732051014344
0.2802079801062507,403,0.0900153109083378,0.9645500830413356,0.0306970170282962,0.0966038564795058,1449.5,750983670454.5455,0.7006337787515862,595272.7272727273,5.088877865842505,1255483818731.8516,630.0,221.5,409.5,195.0,2981.0,0.5900009841551028,6.279609279609279,0.5156754791099043,0.3456720411777496,0.8772040009498596,0.5360655737704917,5.547544956207275,563,3.227936,9.36926580659991,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.1367289812544072
0.3245951299079576,404,1.290566266883019,0.6438848047085698,0.2937943853830098,1.5313419323841706,1507.0,806512846590.909,0.8697026876457971,573067.0454545454,4.811146393268146,3160625418784.828,642.0,226.0,419.0,204.0,3178.5,0.607303982576229,6.585918854415275,0.5458598852899246,0.3567388653755188,0.879379153251648,0.5491149923807292,35.46781539916992,581,3.070461,8.400417316653936,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.1272966707711518
0.2174348195966571,405,0.1751644923669331,0.7074286907661215,0.0438110589520567,0.2039089417994586,1553.0,1036944471590.909,0.7572374724422295,658003.4090909091,4.738208405859224,2144965375334.4844,668.5,179.5,368.5,164.0,3083.5,0.6145041838992016,7.367706919945727,0.5446651075620752,0.3300981223583221,0.8989992141723633,0.5622469932531533,4.62766695022583,337,3.238466,9.437900749900844,8,2019-08-01 08:00:00,2019,-77.45354153515962,-1.088758945082425
0.319730902009383,406,0.1501804811597643,0.8302630997799119,0.0440843289626327,0.168302944297223,1398.5,296538392045.4547,0.7152053522610818,440707.9545454546,5.333212246989895,525549622860.4531,567.0,187.5,346.0,166.0,2854.0,0.5793121099364086,7.248554913294798,0.5038806223365786,0.3422692418098449,0.8900662064552307,0.5334159163695692,11.140911102294922,526,3.197002,9.170510198844788,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.1599055155846898
0.249023569023569,407,0.2128499841472158,0.5439060060154621,0.0409310120614669,0.260084322270424,1423.0,353171284090.90906,0.6928316653772773,421559.0909090909,5.089192932742759,576727868440.0469,590.0,177.0,290.0,141.0,2631.0,0.5891196834817013,8.072413793103447,0.4727181651686868,0.2979772984981537,0.8982684016227722,0.5407990314769975,9.764836311340332,555,3.184256,9.089846929249399,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.150742699686674
0.2947026728365218,408,0.6117551944515466,0.9227794533430368,0.1995862361015994,0.6655662567439676,1447.0,1293423801136.3638,0.7735527438243288,807787.4999999998,4.948586629053397,2906976877013.125,605.0,197.5,389.0,194.0,3172.0,0.603433377498704,7.154241645244216,0.5484699495776477,0.3734574615955353,0.8847296237945557,0.5525760506418147,26.758087158203125,541,3.067125,8.381015144968064,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.1278356599416242
0.3653735906745652,409,0.2049401297993673,0.5772950424565411,0.0418292272402781,0.2479998837964896,1277.5,1175990386363.6362,0.8420617629106061,747311.3636363638,5.101795608752941,3722706371446.297,545.0,230.5,369.0,219.5,2398.0,0.5122514744330273,5.4986449864498645,0.4057280915730867,0.3048564791679382,0.8322827219963074,0.475899077386556,4.141265869140625,429,2.776025,6.84962497029915,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.1135524469241247
0.2356390431217892,410,0.1524095899765498,0.6865091423649244,0.0369924952237827,0.1785472139567766,1411.5,432446227272.72736,0.4559467736081543,432865.9090909091,4.770975363485694,401268292200.4531,593.5,219.5,365.0,182.5,2831.5,0.5548037889039242,6.757534246575343,0.4941449438158565,0.3346688747406006,0.8788985013961792,0.5079511834319527,16.005659103393555,384,3.190318,9.128121533099304,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.104389631026102
0.2121893954216396,411,0.1731301616581176,0.443817549841225,0.0271664076045855,0.2176766150681708,1511.5,696303534090.909,0.6082940582487075,512129.5454545455,4.82406413617858,903215194279.3438,635.5,235.0,405.0,206.0,3268.5,0.5901503492364153,7.0703703703703695,0.5600524690893859,0.3675732314586639,0.8814218044281006,0.5339164584077114,0.9274099469184875,361,3.150123,8.877312598236493,8,2019-08-01 08:00:00,2019,-77.45327204057438,-1.0981912555656803
0.2516608764551716,412,0.2677776074674292,0.5988085054058129,0.0566914054478616,0.3220033187323957,1444.5,299316642045.4546,0.6829238562257787,392296.5909090909,5.088003732416023,470408627214.625,601.5,211.5,371.0,197.5,2900.0,0.5663133376759242,6.816711590296495,0.5008633541039806,0.3350212872028351,0.8724778294563293,0.5207526621490803,9.375831604003906,550,3.331144,10.064084252951197,8,2019-08-01 08:00:00,2019,-77.45300254598914,-1.151281688857139
0.1701740416334888,413,0.1976384943396102,0.9386477794053314,0.0655887267569375,0.2139143123851374,1445.0,1012576551136.364,0.6841023174876899,672939.7727272726,5.088877865842505,1639161331057.5703,617.0,197.0,331.5,207.0,2626.5,0.5625825755809435,6.923076923076923,0.4500239894058716,0.2901878952980041,0.8538909554481506,0.5226848787532342,5.624649524688721,565,3.060275,8.341315919093988,8,2019-08-01 08:00:00,2019,-77.45300254598914,-1.13699847583964
0.1466684815898727,414,0.4549695635492343,0.5928216486086937,0.0953589379660039,0.548065189272291,1418.0,793918125000.0,0.7993386926457067,644247.7272727271,5.101795608752941,1975881619824.3672,615.0,176.0,357.0,147.5,2964.0,0.5917717788518213,7.30252100840336,0.5300300317227935,0.3528069257736206,0.905190408229828,0.5438786565547129,33.45072555541992,510,3.221425,9.327076821131447,8,2019-08-01 08:00:00,2019,-77.45300254598914,-1.1283746491120965
0.3004244615626474,415,0.2924402292236962,0.8567426233753996,0.0885813910401158,0.3249915473115321,1327.0,289212534090.90906,0.606652438676796,345477.2727272728,4.747101346340632,366140780526.8594,583.0,191.0,334.5,164.5,2852.0,0.5664093585866624,7.526158445440958,0.5040611730834745,0.3649198412895202,0.8909332156181335,0.5223214285714285,10.457469940185549,380,3.325262,10.023135590862331,8,2019-08-01 08:00:00,2019,-77.45300254598914,-1.1046591256113416
0.2380722503821707,416,0.3009141141008413,0.4861392572440353,0.0517199692519413,0.3738368520189534,1564.0,539482272727.2727,0.6851959493993203,496884.0909090909,4.9626071061147226,874477707905.5625,634.5,175.5,309.5,142.5,2653.0,0.651480724800947,7.5718901453958,0.4761908683559095,0.2582404613494873,0.8980504274368286,0.5884787857882029,28.500886917114254,558,2.52032,5.7370933789779475,8,2019-08-01 08:00:00,2019,-77.45273305140391,-1.1375374650101122
0.3394236792649822,417,0.3180573449083822,0.8038969934288588,0.0903984200521899,0.3594025907296214,1378.0,644792107954.5455,0.7208482781563784,500287.5,5.07942585883487,1186774257849.9453,588.5,235.5,374.5,244.0,2543.0,0.5196111631242407,5.790387182910549,0.4238934474015385,0.297118067741394,0.8249013423919678,0.48326437349472,9.375717163085938,420,3.350708,10.201490153292388,8,2019-08-01 08:00:00,2019,-77.45273305140391,-1.114091436094597
0.2806539509536784,418,0.1732883840475709,0.6276807367664416,0.038455924715333,0.2066108582064593,1231.5,383822386363.6363,0.683564569816908,435909.0909090909,5.0908393345183125,613942244049.5469,502.0,191.0,335.5,160.0,2771.5,0.5529203682116011,7.26080476900149,0.4913841474213547,0.3847114741802215,0.8908408880233765,0.5112749349522984,1.3115618228912354,360,3.168635,8.991956149020389,8,2019-08-01 08:00:00,2019,-77.45273305140391,-1.0992692339066252
0.483201359996421,419,0.1426863386893902,0.5814657726563923,0.0293333427075597,0.1724556126323367,1418.5,566612437500.0,0.5589463854494613,475526.13636363647,4.770975363485693,643398673557.6797,595.0,210.0,366.0,169.0,3076.5,0.6048562073454574,7.405737704918032,0.5415700824939994,0.368854284286499,0.8958557844161987,0.547296091379618,3.7054598331451416,347,3.151592,8.886356376280153,8,2019-08-01 08:00:00,2019,-77.45273305140391,-1.08956742883813
0.2282765737874097,420,0.2529048335360307,0.3780369011626208,0.033802306137758,0.3238591394386065,1386.5,714655045454.5455,0.7976509379622523,537879.5454545454,5.094305070421113,1805323887432.8125,577.0,191.0,349.5,164.0,2940.5,0.603848706038487,7.413447782546493,0.5197957338526893,0.3591402769088745,0.8943468928337097,0.5510567561149369,11.886312484741213,533,3.294839,9.813984548666433,8,2019-08-01 08:00:00,2019,-77.45246355681867,-1.1518206780276117
0.2533652031702101,421,0.6214208591224278,0.3937881952403654,0.0865174133204854,0.7923043935919926,1721.5,389179613636.3637,0.7586980294945807,394893.18181818177,4.798228650357709,806863430983.9766,741.0,253.0,467.0,245.0,3115.0,0.6494571363944808,5.670235546038544,0.5207556965304392,0.2881215810775757,0.8541666865348816,0.578395165351687,11.030170440673828,533,2.902437,7.4768832197805795,8,2019-08-01 08:00:00,2019,-77.45246355681867,-1.1380764541805846
0.3619122876333465,422,0.0901260304824313,0.5721324075714118,0.0182306350952545,0.1092268195358508,1479.5,632708187500.0001,0.8685324405756044,606680.6818181819,5.095494270747849,2403567058521.508,632.0,205.5,439.0,194.0,3398.5,0.615389045671831,6.741457858769931,0.5859838492433465,0.3933989405632019,0.891997218132019,0.5595217315412813,24.870695114135746,503,3.048567,8.273897012167856,8,2019-08-01 08:00:00,2019,-77.45246355681867,-1.1286441436973291
0.3200826647216144,423,0.2634974658061324,0.755812165325006,0.070411780613388,0.3022299091805853,1293.5,345328562500.0,0.4217281899633618,364835.2272727273,5.07839419195826,311193437503.9531,534.0,158.5,301.5,148.5,2541.0,0.5326436460226479,7.427860696517413,0.4538221120362007,0.3253357708454132,0.8895705342292786,0.5023229532898043,12.418607711791992,403,3.344101,10.154877984603418,8,2019-08-01 08:00:00,2019,-77.45246355681867,-1.1146304252650694
0.3309985991594957,424,0.2019513778693668,0.6932987855543448,0.0495019453719963,0.2361004321507959,1350.5,568302693181.8181,0.6890774553973261,488918.1818181818,4.770975363485695,917473373419.422,561.0,188.5,321.5,157.0,2870.5,0.571243652295131,7.928460342146192,0.5100162430316479,0.3601042330265045,0.8962840437889099,0.5258478460128323,4.718630313873291,348,3.228835,9.375105983912785,8,2019-08-01 08:00:00,2019,-77.45246355681867,-1.0898369234233698
0.3147754542338019,425,0.1562478299507159,0.764281307405479,0.0422203898093072,0.1787474103983603,1559.0,762767619318.1818,0.8597755373647152,568589.7727272727,5.098644939750396,2706185301419.172,639.0,206.0,337.0,184.0,2778.0,0.6033677243527349,7.243323442136498,0.4842478921894784,0.2810698747634887,0.8757596015930176,0.5490699734278122,2.0733628273010254,527,3.225619,9.354230636067186,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.1520901726128514
0.29512162343771,426,0.3258226793078803,0.4323764257574885,0.0498079106501679,0.410974941355776,1424.5,441823812500.00006,0.8889313044525655,494610.2272727273,5.101795608752941,1999680390179.4844,583.5,198.5,401.0,174.0,3218.0,0.6212949195744105,7.024937655860349,0.5638169773027693,0.386322021484375,0.8974056839942932,0.5634522211196076,34.851497650146484,529,2.656007,6.302861669996149,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.1291831328678017
0.2821336760925449,427,0.3965114206189957,0.5792324667302077,0.0812014162367537,0.479550412438453,1366.5,236604238636.36365,0.6524159355188478,354213.63636363635,5.079654459559278,343290893966.9531,590.0,207.5,409.5,190.5,3169.5,0.5451364590622814,6.73992673992674,0.5493545917808004,0.3974867761135101,0.8866071701049805,0.5044403330249768,7.875819683074951,395,3.312341,9.933767631735055,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.114899919850302
0.2364728364728364,428,0.1023363137655346,0.5796713281783955,0.0209732916228738,0.1237521112276136,1550.5,727752159090.909,0.6020214567555416,553329.5454545455,4.751441215669914,921810684106.3828,640.5,214.5,394.0,186.5,3255.5,0.6282212141685166,7.262690355329949,0.5652947358841708,0.3547648787498474,0.8916327953338623,0.5658359895682411,0.9274099469184875,367,3.310998,9.924524623401053,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.1054676093670466
0.3492888064316636,429,0.1275807077813869,0.6315157428045325,0.0284855228325249,0.151940844409071,1414.5,770290210227.2728,0.8514493212905988,597682.9545454546,5.098644939750396,2564909916393.461,597.5,194.0,338.5,147.0,2753.5,0.6011503371677906,7.134416543574593,0.4927413969816205,0.3212572038173675,0.8986381888389587,0.5461261261261261,11.919750213623049,533,3.005682,8.03156982571552,8,2019-08-01 08:00:00,2019,-77.45192456764819,-1.152359667198084
0.3380752102919347,430,0.1813114444493355,0.5854030540829972,0.03752625351108,0.2188868502426263,1351.0,824963340909.0911,0.4544368752036017,543845.4545454546,4.751441215669914,792530984369.8359,575.0,168.5,293.5,150.0,2455.0,0.533586513151285,7.364565587734241,0.437652229178121,0.2900682985782623,0.8848368525505066,0.5006913456099553,11.031041145324709,370,3.214826,9.284511464807508,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.106006598537519
0.1779076501869109,431,0.193461645962443,0.5215354954637407,0.0356725172437693,0.2379235662753397,1466.5,453122056818.1817,0.6968728422026933,482100.0000000001,5.092343601745306,750093845831.5625,640.0,211.0,386.0,175.5,3034.0,0.5738817891373802,6.860103626943005,0.5318276155423751,0.3482946455478668,0.8906371593475342,0.5241337386018237,2.9304800033569336,360,2.604386,6.081326296069855,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.0998082230770905
0.4258536846042858,432,0.2532750395075432,0.7467444039887714,0.0668681603169339,0.2913168355652151,1488.0,767787357954.5454,0.7484441474087494,549278.4090909091,4.751441215669914,1542662186770.461,628.0,221.0,367.0,198.0,2963.5,0.60537898262834,7.074931880108991,0.5116162252208214,0.3314613103866577,0.8747429847717285,0.5482685637015698,11.3228120803833,350,3.086112,8.49204490455115,8,2019-08-01 08:00:00,2019,-77.45219406223343,-1.0909149017643074
0.2440397873796116,433,0.1874315466163227,0.5910114115673695,0.0391645879679182,0.2259036472734503,1369.5,345611812500.0,0.6309627981099104,374810.2272727273,4.7622956248271295,470357457488.3828,574.0,166.0,308.0,147.0,2439.5,0.559577168696204,6.920454545454545,0.4357915951170568,0.2809136211872101,0.8863328695297241,0.5215020639516974,14.628984451293944,484,2.877386,7.348175075017674,8,2019-08-01 08:00:00,2019,-77.45192456764819,-1.1388849379362895
0.314031393568147,434,0.2196239449360022,0.8664209135118756,0.0672765359007113,0.2433186256496648,1309.0,410993164772.7272,0.6350933626867002,451782.9545454545,5.092343601745306,562234295236.3047,517.5,178.0,336.0,155.0,2707.0,0.5456221937139192,7.056547619047619,0.4816005534422454,0.3481075763702392,0.8916841149330139,0.5083416334661355,0.0,357,3.23782,9.433675658037938,8,2019-08-01 08:00:00,2019,-77.45192456764819,-1.1003472122475628
0.3403805496828753,435,0.1242681746360513,0.8923294906188662,0.0392048838744871,0.1365368540671649,1392.5,1073186386363.6364,0.648391378967303,726461.3636363635,5.075716123306096,1570277000266.078,572.0,209.5,384.0,179.0,2914.5,0.6168673292746971,6.58984375,0.5098596903300824,0.3533782362937927,0.8842734694480896,0.5577407819919105,9.764582633972168,534,3.2346,9.412643796926272,8,2019-08-01 08:00:00,2019,-77.45165507306297,-1.1528986563685564
0.3456637895602137,436,0.1869791880265514,0.8166563988501072,0.053986807373509,0.210441696215149,1496.0,505136204545.4546,0.5512484458594233,443781.8181818182,4.770975363485695,569256251291.3438,623.0,206.5,377.5,183.5,2947.0,0.6397248495270852,6.806622516556292,0.5139009793464375,0.3265811502933502,0.8827663064002991,0.5762478485370053,10.096575736999512,470,2.935283,7.649062838749801,8,2019-08-01 08:00:00,2019,-77.45165507306297,-1.139423927106762
0.1245340241359701,437,0.043388929517005,0.5554568380437366,0.0085208762795261,0.0528403363002727,1437.0,762308272727.2727,0.8699881522292319,601595.4545454546,5.088877865842505,2970887334145.078,611.5,196.5,387.0,195.0,3084.5,0.6212843548785353,6.970284237726099,0.5333292946723202,0.3643702268600464,0.8810794353485107,0.5665050225147211,35.52365493774414,578,3.06059,8.343137372213645,8,2019-08-01 08:00:00,2019,-77.45165507306297,-1.1299916166235064
0.1459998119770612,438,0.2695689106389011,0.6121156056704442,0.0583389034711155,0.3228891059485594,1327.0,473347971590.909,0.7350518846713732,448273.8636363637,5.095494270747851,878671814740.4688,530.0,161.5,317.0,156.5,2638.5,0.5611133996351438,7.323343848580441,0.4687791229212886,0.3307275176048279,0.8880143165588379,0.5249587080198201,21.29850578308105,416,2.370103,5.169780401501841,8,2019-08-01 08:00:00,2019,-77.45165507306297,-1.1159778981912467
0.176436244745446,439,0.1029235180377239,0.6594091275835801,0.0239952115588548,0.1215606235372462,1392.0,446068062500.0,0.5678438336968714,414532.9545454546,4.770975363485693,518148070210.5391,607.5,180.0,299.5,157.0,2345.5,0.5536256189107172,6.831385642737897,0.4153890648904537,0.2551170587539673,0.8745254874229431,0.5143440089031779,7.435972690582275,357,3.205973,9.227712142472493,8,2019-08-01 08:00:00,2019,-77.45165507306297,-1.0911843963495471
